feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14
282.17346891209525,99.12934912569125,0.3804794769802125,35002482026.0,0.377,2.0753226101806e+32,102.061,98.252,-0.006,384.731,388.141,385.58,-237.957,-4.507,0.06
282.7067232278311,97.69371281707363,-0.5509186567939046,35002482026.0,0.34,5.130022700963e+31,101.883,110.221,0.383,384.163,385.557,384.544,-234.57,2.127,0.0613
283.16856846014093,96.1797066808378,-1.6814330818733763,35002482026.0,0.318,5.3705497986052e+32,101.483,95.456,0.202,383.115,383.987,383.855,-225.143,-6.418,0.0608
283.54073022059316,94.57666990782226,-2.8285208569418874,35640558234.0,0.338,3.986497868561e+32,101.227,99.814,-0.26,375.244,381.276,379.68,-232.713,-2.675,0.0584
284.14734376485444,93.22983470979975,-3.376932430733635,35985640265.0,0.326,1.7974758584095e+32,98.531,51.498,-0.599,328.76,340.464,335.588,-261.61,5.135,0.0533
285.55556632619005,92.72455147712343,-2.5317671682577885,39603666252.0,0.365,1.2457408662463e+32,96.618,88.934,0.085,356.718,344.13,349.363,-202.465,0.062,0.0553
287.2676823178506,92.5387402798472,-0.9342605442918882,39603666252.0,0.414,1.9465471539691e+32,96.385,84.328,-0.243,363.588,349.965,355.002,-184.369,12.475,0.0574
289.1568893258162,92.51540810194906,1.0491433494719957,39603666252.0,0.41,2.8436098191459e+32,96.272,110.466,0.723,380.665,358.244,366.246,-124.05,-14.331,0.0626
290.78870182777604,92.17969337373552,2.6530814539049627,39603666252.0,0.396,8.1796180871594e+30,96.699,129.617,1.314,407.029,370.565,383.819,-77.529,20.229,0.0664
291.6982395755438,91.03502520596635,3.1681039308797905,39603666252.0,0.341,1.6449288820345e+32,97.049,98.349,0.844,407.321,378.045,390.504,-104.539,5.717,0.0606
292.32612222034413,89.52889461684576,3.11647272710971,39603666252.0,0.32,1.0930551935263e+32,96.89,79.429,-0.742,397.268,384.28,392.698,-117.585,-5.287,0.0593
292.91480741369566,87.91488166848552,2.8921829722106356,39603666252.0,0.309,2.8990186655377e+31,96.327,66.374,-0.629,387.345,389.208,392.721,-92.009,-11.429,0.0589
293.4504376048067,86.18100392743874,2.583003539728174,39603666252.0,0.418,1.3176270746857e+31,96.138,101.49,-0.258,391.155,393.684,394.7,-79.851,12.097,0.068
293.75574537916924,84.1478246756403,2.091926943240223,39671493922.0,0.339,2.0771670744112e+31,95.855,98.598,0.314,386.962,395.735,391.542,-110.085,-3.854,0.057
294.00101164398404,81.99468149263895,1.7521094042830785,40300030328.0,0.373,1.5527501426571e+31,95.65,106.462,-0.392,382.527,393.408,387.269,-142.777,-0.539,0.0585
294.25930955584,79.80387936861757,1.7900841035178021,40300030328.0,0.384,7.7328677860412e+31,95.536,100.254,-0.264,372.642,384.451,380.377,-147.241,-19.94,0.0544
294.66997908298765,77.72213023573569,2.457058728829903,40300030328.0,0.355,7.200811688693e+30,94.598,92.883,0.494,366.385,366.726,364.299,-132.78,4.95,0.0573
295.08221555331704,75.59464681109611,3.5949942697211963,40300030328.0,0.368,3.9660442286353e+30,94.467,111.827,-0.253,376.351,367.04,368.43,-131.66,3.213,0.0543
295.3561638724451,73.27715750081465,5.018446361445971,40300030328.0,0.354,6.5065642157347e+31,94.537,115.202,0.343,376.125,366.059,369.613,-138.016,-3.912,0.0532
295.6421761372131,70.92530136380724,6.871022094560168,40300030328.0,0.34,6.0039911140162e+31,94.424,105.041,0.035,373.176,366.761,370.787,-135.887,-8.156,0.0526
295.98851246117613,68.59059033680526,9.146454830726098,40300030328.0,0.315,1.9998782067546e+32,94.905,123.088,0.14,370.264,369.31,371.455,-133.231,-7.39,0.0503
296.39513095032805,66.27165794923644,11.722250433153814,40300030328.0,0.282,1.6938262423426e+32,95.101,110.686,0.315,374.288,372.478,373.803,-110.134,-0.059,0.0532
296.7392222888066,63.83933348250089,14.289062914372272,40300030328.0,0.319,6.9836676407833e+31,94.993,87.469,-0.029,376.73,375.241,375.145,-101.575,8.322,0.057
297.015112917443,61.28425152511537,16.658512602668363,40300030328.0,0.427,7.3117682400512e+31,95.153,116.662,-0.419,378.889,375.915,376.247,-97.529,7.721,0.0542
297.197841891679,58.57842675520809,18.625229461659185,40294179127.0,0.378,2.6446606048417e+32,95.651,151.028,0.161,380.182,375.639,377.597,-94.081,2.562,0.0545
297.2496277377549,55.68191032227989,19.98606261547121,40007470271.0,0.469,5.2545262007661e+32,95.597,115.03,-0.28,379.73,376.628,378.363,-102.597,-8.48,0.0521
297.18789773424044,52.612939064856775,20.633559208954555,40007470271.0,0.405,2.3427185616833e+32,95.624,110.133,0.822,376.871,377.117,377.748,-110.411,4.239,0.0565
297.04559211000765,49.40636926491024,20.50994131116917,40007470271.0,0.317,4.5387365504638e+32,95.9,110.759,-0.255,374.307,377.617,376.702,-108.549,-6.683,0.0509
296.7745123323898,46.013337562289884,19.489868854049043,40007470271.0,0.326,1.0638421891925e+32,96.136,94.152,-0.229,374.142,377.079,376.032,-106.807,-0.787,0.0517
296.2585427851434,42.315978308560695,17.41294899279133,40007470271.0,0.346,3.4140154980364e+32,96.052,91.183,-0.382,374.647,376.676,375.519,-95.048,-2.966,0.0548
295.3608379874814,38.17990746962535,14.179023327661067,40007470271.0,0.386,2.8667609240682e+32,96.313,123.469,0.412,371.971,375.147,373.587,-97.508,26.321,0.0643
294.1312623754879,33.672410159207566,10.036147286222581,39560758613.0,0.473,1.1228993888848e+32,96.966,109.78,-0.567,331.159,343.413,339.204,-115.369,-5.565,0.0499
293.08560229976774,29.342520088875037,5.8477253037240935,39457671307.0,0.362,1.7916140439346e+32,98.459,139.012,0.036,318.581,329.057,323.249,-76.407,-8.98,0.0454
292.1340640933083,25.114884830854056,1.7435173716159633,39457671307.0,0.343,1.9451096439573e+32,98.141,83.508,0.09,322.266,325.592,321.971,-76.332,3.129,0.0466
291.06422469648766,20.782950400700503,-2.338930728566282,39457671307.0,0.506,2.1344477588111e+32,99.111,123.875,0.338,322.776,325.834,325.354,-78.303,72.914,0.082
289.8322465834019,16.318587438838886,-6.231342682589689,40640955017.0,0.504,2.1860507096076e+30,100.412,103.775,-0.463,290.998,306.839,302.014,-47.636,62.696,0.0699
288.99651874951496,12.312951963023956,-9.065400995092391,40640955017.0,0.412,2.6015401662347e+30,100.269,90.598,-0.758,278.243,300.732,293.324,-56.236,-2.327,0.0459
288.5655417394106,8.786353415146976,-10.724968209765281,40640955017.0,0.325,6.1691855366739e+31,100.231,100.741,-0.242,274.548,295.612,287.167,-62.99,-7.301,0.0405
288.324351657925,5.516815862573547,-11.514801473388967,40640955017.0,0.364,1.0872593802184e+32,100.27,114.695,-0.337,280.97,291.963,285.058,-77.353,-41.489,0.0409
288.01112805107664,2.2294326290507387,-11.87505751187739,40640955017.0,0.442,2.7989779627066e+32,100.288,107.161,0.63,285.514,287.951,283.953,-74.739,-4.641,0.0437
287.5214494677661,-1.1873405310652139,-12.065266824302835,40640955017.0,0.433,1.9852220710526e+32,100.459,104.283,-0.193,285.607,283.587,282.914,-75.594,4.415,0.0422
286.8407666340715,-4.747508194764398,-12.19993420003405,40640955017.0,0.414,1.2601934537213e+32,100.898,113.682,0.318,282.627,280.246,282.069,-82.333,-0.162,0.0408
285.96582132565993,-8.448117648391698,-12.331171362210588,40640955017.0,0.349,4.3005737975482e+31,100.569,67.85,-0.246,277.275,280.007,280.294,-105.543,-6.588,0.0409
284.91842793747935,-12.2554021909679,-12.430892688108738,41156980051.0,0.921,1.6263013816123e+32,99.975,64.236,-0.249,272.268,279.573,277.551,-133.048,112.311,0.0897
283.7546121580541,-16.09406745161802,-12.373060487635172,43971662056.0,0.487,3.8370342378077e+32,99.888,109.132,-0.76,254.923,274.335,267.518,-154.347,-10.983,0.0363
282.85364049953466,-19.555470606144418,-11.63921135552502,43971662056.0,0.396,7.3698047624759e+32,99.292,88.082,0.126,222.808,212.529,215.902,-123.405,7.692,0.0333
282.34005990063963,-22.496950994613854,-10.071572586005002,43971662056.0,0.44,6.3785376956135e+32,99.046,78.988,0.268,228.086,215.1,220.207,-119.337,11.648,0.0342
282.19903986701314,-24.930024909375362,-7.796302102821887,43971662056.0,0.366,8.8366895466509e+32,99.141,65.626,-0.019,233.875,220.32,225.719,-114.139,10.486,0.0328
282.30863451567944,-26.986412599218777,-5.172739336236803,43971662056.0,0.425,3.6710463259215e+31,98.734,50.787,0.452,241.596,226.403,232.766,-104.284,14.953,0.0383
282.3925332173562,-28.963617519781206,-2.805951884942984,43971662056.0,0.503,2.403104501749e+31,98.844,97.951,0.718,263.022,236.331,246.496,-71.583,21.902,0.0417
281.98237183796084,-31.3517475574569,-1.469076056429334,42957352412.0,0.376,8.0655088681349e+31,98.79,77.204,0.498,265.815,243.56,252.725,-83.655,12.513,0.0369
281.28921831357445,-33.9329775689638,-0.9936586597832577,41272873895.0,0.282,3.1882614116839e+32,98.868,75.39,0.467,260.362,249.01,255.032,-85.078,-9.958,0.0344
280.5046464873748,-36.497843981439274,-1.090610388221588,41272873895.0,0.298,3.1344286746107e+32,98.935,79.12,-0.446,244.003,249.023,250.879,-108.939,-24.863,0.0313
279.8802422879185,-38.774452164302026,-1.3531612768050418,41272873895.0,0.325,9.7373695875758e+31,99.197,95.57,-0.77,235.833,249.412,246.741,-96.631,-12.92,0.0322
279.41625270984565,-40.75192022132586,-1.6752542559688015,41272873895.0,0.301,2.2247233479915e+32,99.281,59.035,-0.128,230.178,248.092,241.365,-96.431,-3.837,0.0331
279.1254019049404,-42.41203111329081,-1.968117314790562,41272873895.0,0.313,4.9530024571951e+32,99.266,88.732,0.421,224.21,236.013,229.711,-99.045,2.38,0.0329
278.96744581578247,-43.79499723526823,-2.232831142754566,41272873895.0,0.411,5.5720778096895e+32,99.339,100.783,-0.599,230.427,232.525,229.915,-100.161,1.974,0.0338
278.7784795723543,-45.06866350643113,-2.6192896949145714,41272873895.0,0.316,1.8498844898587e+31,99.376,78.365,0.505,229.397,228.599,228.111,-116.976,0.58,0.0313
278.68171999341354,-46.10550955939754,-2.9267059425942623,41272873895.0,0.304,2.2197434630857e+31,99.333,74.179,-0.075,225.799,227.178,226.573,-122.497,-5.427,0.0311
278.7329949001934,-46.84662142194331,-3.0313517305518034,41272873895.0,0.264,3.8068001937686e+32,99.591,80.97,0.259,221.669,225.387,224.763,-123.24,-10.873,0.0301
278.9423400821425,-47.28319528980119,-2.8949994142552113,41272873895.0,0.296,3.6317651031641e+32,99.555,47.375,-0.33,223.318,225.095,224.882,-124.017,-0.625,0.0311
279.22498906708813,-47.505802595055684,-2.617433223399818,41272873895.0,0.355,7.2459343294181e+32,99.011,39.939,-0.323,224.394,226.012,224.833,-140.89,2.831,0.032
279.5949030467817,-47.50452585523541,-2.19556855615877,42458914417.0,0.369,5.2986470425421e+32,98.559,43.684,0.025,223.083,225.176,223.567,-145.743,4.455,0.0314
280.13803559107464,-47.19653487798686,-1.5560484558643461,44455415962.0,0.364,1.0478787062382e+32,97.101,54.6,0.082,219.842,221.836,221.335,-207.95,2.43,0.0328
280.87391672774413,-46.57125590727655,-0.7436404371838663,44455415962.0,0.476,2.3299518366051e+32,96.488,50.671,0.58,225.722,223.071,223.285,-155.129,16.904,0.0356
281.6420285097104,-45.80759407907519,-0.05528260719737912,44455415962.0,0.375,4.4929685396106e+32,96.165,37.242,0.225,236.865,225.97,229.057,-138.217,14.279,0.0375
282.2185880415498,-45.14971561068959,0.14605921210204165,44455415962.0,0.394,4.5863175617131e+32,95.533,44.651,0.74,245.785,229.59,235.123,-146.886,28.827,0.0406
282.57784634309036,-44.63277442985928,-0.19709586632723394,44455415962.0,0.391,2.9256189945724e+32,94.953,46.414,-0.215,241.704,231.531,236.359,-146.52,-2.932,0.0345
282.9568451775492,-44.0175791744886,-0.7651772651293015,44455415962.0,0.427,2.7629196227578e+32,94.394,56.116,-0.26,239.238,234.464,238.154,-139.936,-1.111,0.0371
283.33586468983,-43.32740941475782,-1.5139576613405827,44455415962.0,0.358,2.2656308184375e+30,93.862,52.384,0.052,238.423,237.17,239.42,-126.308,-16.403,0.034
283.6983682932993,-42.584068805776646,-2.393508789450849,44455415962.0,0.327,2.3585382145264e+32,93.342,51.351,-0.049,238.544,239.812,239.585,-113.76,-0.857,0.0342
284.0642844923845,-41.772663438714055,-3.3046468732074947,44455415962.0,0.382,1.5711238362647e+32,92.809,50.815,0.048,240.694,241.427,240.38,-113.539,0.474,0.0372
284.3595866439216,-40.97467679089551,-4.251576854176511,44455415962.0,0.364,7.1962650265133e+32,92.693,47.491,-0.132,242.693,241.135,241.052,-114.39,6.131,0.036
284.5618390878109,-40.21728566164916,-5.161725209206016,44470177289.0,0.327,4.2845766214036e+32,92.101,39.64,0.17,242.471,239.844,241.069,-133.722,2.723,0.0352
284.7299386082666,-39.44173311071017,-5.847396690911094,46684376317.0,0.408,1.1674655783318e+32,91.406,49.23,-0.184,239.146,240.071,240.137,-147.132,-9.157,0.0338
284.94974837785304,-38.5608317662823,-6.093029266422849,46684376317.0,0.445,1.5107907163072e+32,90.876,67.575,-0.284,237.94,239.979,239.636,-133.708,-9.344,0.0327
285.2211501933407,-37.57641335705528,-5.8117984646433625,46684376317.0,0.382,1.902193143213e+32,90.351,57.774,-0.008,237.212,239.619,238.893,-133.746,-2.407,0.0343
285.59153490447756,-36.44344987174737,-4.903569893958929,46684376317.0,0.375,3.4637735620546e+32,89.569,52.704,0.027,236.667,239.353,237.982,-133.461,-2.323,0.033
286.094821448535,-35.13396498275722,-3.342565319022183,46684376317.0,0.378,6.7241264750975e+31,89.079,66.544,0.193,243.333,240.404,240.73,-128.355,8.812,0.0356
286.56970019780226,-33.822492893678984,-1.3847439773522343,46684376317.0,0.379,6.760817022316e+31,88.633,47.321,-0.133,249.133,241.632,243.807,-125.137,11.116,0.0381
287.02473286886556,-32.509596587239784,0.8861957033696124,46684376317.0,0.398,6.7956663101415e+31,87.823,43.775,0.102,251.7,243.1,246.268,-128.169,20.014,0.0397
287.53396883477365,-31.128631378904295,3.4432649544892304,46684376317.0,0.389,1.1759177954562e+31,86.931,70.813,0.457,257.188,246.867,251.115,-118.831,8.459,0.0386
287.98909518650595,-29.801578003454797,6.0163989989373485,46684376317.0,0.395,2.6876258578205e+32,86.547,80.431,0.292,267.091,252.195,258.239,-103.336,1.964,0.0389
288.2365751896445,-28.696129937200016,8.283167709652904,46684376317.0,0.414,2.5481253979387e+32,86.125,72.136,0.13,275.003,258.185,264.924,-95.236,3.901,0.0412
288.2881796548498,-27.805448646584253,10.162464721848268,46684376317.0,0.45,9.647169923268e+32,85.663,69.176,-0.14,274.12,263.117,268.002,-102.436,3.429,0.0399
288.31739845224456,-26.95268730948633,11.807315814138708,46684376317.0,0.452,6.1470657323474e+32,85.365,67.324,0.04,273.078,266.331,270.434,-102.092,25.571,0.0488
288.36017661339747,-26.101421232816232,13.220145658029406,46684376317.0,0.373,2.7966830806032e+32,84.78,38.554,0.194,272.673,269.27,272.172,-101.743,-5.137,0.0391
288.4411260047828,-25.2291152321152,14.376875094447435,46832059250.0,0.338,9.6840151983816e+31,83.855,40.197,0.063,274.182,272.662,273.661,-93.72,4.37,0.0416
288.56183776312844,-24.339467340771034,15.210781121424178,47427554951.0,0.435,1.1440067117109e+32,83.146,63.57,-0.072,278.27,275.445,275.986,-70.764,-13.835,0.0421
288.6228417142869,-23.542034072278447,15.527890935968214,47427554951.0,0.375,7.7176865763199e+32,81.084,63.334,-0.104,292.599,286.225,289.916,-56.489,-2.866,0.0416
288.5116243303487,-22.958734702118775,15.144073126207145,47427554951.0,0.376,4.1453146952259e+29,80.741,48.716,-0.108,287.736,287.666,289.201,-64.834,-12.548,0.0392
288.3275497753661,-22.491997427769576,14.166892426880876,47427554951.0,0.334,7.2665465293608e+29,79.955,40.543,0.162,284.905,288.904,288.258,-63.27,-5.701,0.0401
288.0544007737374,-22.161675234168957,12.601136942966772,47427554951.0,0.434,8.6758977037429e+30,79.311,67.073,-0.217,287.268,290.169,288.737,-44.351,0.71,0.0419
287.5511890615953,-22.114360222676176,10.339818646703922,47427554951.0,0.439,2.7210249721921e+31,78.849,68.281,0.058,288.668,289.454,288.401,-34.324,4.625,0.041
286.81106837147854,-22.354022905974684,7.500434820882026,47427554951.0,0.395,3.0839115863575e+31,77.929,66.551,0.053,281.553,286.547,284.441,-39.045,4.062,0.0417
286.0423684597318,-22.65845964815914,4.516491736681404,47427554951.0,0.48,8.6750362094702e+31,76.804,50.467,-0.466,267.905,281.236,277.085,-55.217,-4.672,0.0399
285.44693304220226,-22.812677162927535,1.811366887941667,47427554951.0,0.472,6.2452820246166e+31,75.836,51.893,-0.149,261.669,276.909,271.955,-63.997,-0.914,0.0406
284.9399836256127,-22.900473032163504,-0.5824909986996258,47427554951.0,0.351,6.0741663156316e+31,75.408,44.972,-0.229,259.444,273.481,267.57,-64.575,-11.08,0.0371
284.46645181079504,-22.979976644624724,-2.6551411574197,47417554876.0,0.369,4.0334844488245e+31,74.35,41.287,0.352,260.807,270.324,264.649,-66.285,-4.747,0.038
283.9271828260567,-23.15571818190937,-4.477624082840173,46717549645.0,0.483,1.4726827186251e+32,73.566,58.372,0.051,264.1,266.951,263.872,-65.531,9.268,0.0443
283.2028914748265,-23.550322855043948,-6.1408627188498945,46717549645.0,0.316,6.8660301423107e+32,73.154,68.294,-0.036,260.797,262.289,261.18,-73.002,1.879,0.0378
282.42780175590514,-24.02215419913048,-7.417424919898273,46717549645.0,0.389,2.9179047778511e+32,72.71,59.762,-0.35,252.268,258.154,256.777,-74.357,4.633,0.0398
281.74618369769485,-24.418055181948123,-8.079125112288793,46717549645.0,0.392,2.07294417409e+32,71.896,50.62,-0.182,248.738,256.989,254.48,-74.17,-19.281,0.0358
281.0878381728783,-24.806909940472373,-8.194846066367766,46717549645.0,0.326,2.2967182755175e+32,71.237,59.352,-0.157,247.465,255.086,252.081,-71.342,-7.874,0.0348
280.4282667934206,-25.212899542802436,-7.823590953211457,46717549645.0,0.34,1.8555495555116e+32,70.754,44.114,-0.003,249.595,253.929,251.128,-64.17,-8.884,0.0363
279.71556601120426,-25.687351910333874,-7.073592261916376,46717549645.0,0.333,2.3594108555692e+32,70.003,37.739,0.083,247.554,251.548,248.928,-69.694,-3.276,0.0346
279.02490332890756,-26.150430570927824,-5.916817298183326,46717549645.0,0.434,1.6810198863341e+32,69.063,55.32,-0.107,246.153,248.393,247.323,-66.815,2.462,0.0357
278.3721436116533,-26.582765534476607,-4.411609539502118,46717549645.0,0.433,6.560456955717e+31,68.402,62.849,0.09,245.213,246.837,246.549,-67.426,-4.06,0.0348
277.7662400870051,-26.973104710344224,-2.648879195472227,46717549645.0,0.508,8.6024869605329e+31,68.241,63.996,-0.213,244.195,246.619,245.627,-72.478,-0.811,0.0343
277.2455457656549,-27.281774619698115,-0.7102887859973561,46717549645.0,0.377,9.4369258321485e+31,67.46,54.615,0.366,246.047,246.514,246.03,-66.116,-2.427,0.0348
276.7447746327993,-27.577372956918857,1.179056765004865,46717549645.0,0.408,2.5822622676413e+32,66.887,46.218,-0.112,250.053,247.396,247.793,-50.021,4.31,0.0363
276.19195631843445,-27.936049489880975,2.7854571952186413,46717549645.0,0.359,7.1121374627508e+31,66.142,36.746,0.277,252.239,247.599,249.117,-22.131,13.006,0.0388
275.59908432452215,-28.34711350178995,3.99579566284782,48985437809.0,0.4,2.9813928012483e+31,65.472,30.305,-0.387,253.992,249.009,250.967,-17.075,14.582,0.0399
274.929555050447,-28.848523906209202,4.672871130382193,49446390688.0,0.509,4.8969500104843e+31,64.872,46.714,-0.184,255.95,250.801,253.132,-18.434,6.434,0.0386
274.1363758567673,-29.48700269501068,4.712760263671562,49446390688.0,0.412,5.0542551222505e+31,64.259,59.588,-0.001,254.92,251.91,253.697,-34.119,-5.74,0.0366
273.26743010405886,-30.20924004450271,4.179233991807603,49446390688.0,0.515,1.5324655653833e+32,63.7,56.799,-0.192,251.531,252.669,252.836,-39.076,-9.041,0.0363
272.37430544009874,-30.95594958599239,3.1895061256096278,49446390688.0,0.565,1.4093020363108e+32,63.077,48.257,0.025,246.795,252.007,250.567,-40.201,2.216,0.0395
271.5028523452964,-31.673168540249186,1.884473773032468,49446390688.0,0.727,6.5203859293987e+31,62.354,48.587,-0.046,241.545,249.764,247.033,-42.337,60.451,0.0587
270.7004579252229,-32.30622199956232,0.41858232250474836,49446390688.0,0.473,1.2126433668045e+32,62.053,40.789,-0.129,237.837,247.365,243.566,-37.252,8.808,0.0395
269.952432472604,-32.86563513362973,-1.1279504172694659,49446390688.0,0.439,1.1456991871562e+32,61.835,44.583,-0.179,236.273,244.65,240.723,-33.043,-2.961,0.0383
269.2093821922932,-33.398183257953114,-2.7152556128981153,49446390688.0,0.442,1.847497988979e+32,61.141,46.642,0.062,234.112,241.02,237.626,-7.177,-40.675,0.0348
268.50136228367774,-33.86811135344637,-4.20046580371633,49446390688.0,0.429,6.738137075789e+32,60.636,55.352,-0.18,226.766,236.301,232.378,22.449,-18.816,0.032
267.9747612691081,-34.121004298645275,-5.31470670113476,49446390688.0,0.505,9.3730419199361e+32,59.857,48.324,-0.102,222.454,232.349,228.503,14.867,-17.0,0.0318
267.59383652681066,-34.19246625412972,-6.044356040219155,49446390688.0,0.406,8.6395648349358e+32,59.306,61.478,-0.431,223.54,229.913,227.05,14.779,-7.709,0.0321
267.24609234003344,-34.19977981370441,-6.506458580882246,49446390688.0,0.464,5.3436201919836e+31,59.172,65.202,0.109,224.414,227.96,225.622,23.599,-0.017,0.032
266.9430423888178,-34.13337695792392,-6.6883794427485705,49446390688.0,0.364,5.3785536287366e+31,58.912,44.149,0.335,223.723,226.041,224.249,16.536,-4.425,0.0304
266.70722267385355,-33.972187436181194,-6.5755978425141555,48876651531.0,0.358,1.9041646456076e+32,58.675,55.409,-0.028,223.544,224.334,223.749,12.22,-0.434,0.032
266.51758677146574,-33.74055867904465,-6.222108611381176,47610564513.0,0.441,7.1371024090707e+31,58.532,64.105,0.249,223.663,223.127,223.618,13.169,1.947,0.0327
266.38004766471954,-33.436399845796146,-5.6681215549778745,47610564513.0,0.402,2.6757844050697e+32,58.776,95.215,-0.194,224.934,223.977,224.332,11.344,2.133,0.031
266.25279416907256,-33.10789659236899,-5.025093707158963,47610564513.0,0.416,3.037923650267e+32,58.836,93.497,0.269,230.276,226.048,227.161,2.985,4.408,0.0334
266.00464619199056,-32.8943819253303,-4.5041430737757775,47610564513.0,0.486,4.3617361967727e+32,59.078,100.695,-0.204,233.273,227.165,229.238,4.604,3.689,0.0339
265.6439771675327,-32.789157595576384,-4.1196657029235535,47610564513.0,0.501,4.7892558592192e+32,59.365,91.53,0.179,233.136,228.222,230.348,-5.544,7.165,0.0333
265.22614576556657,-32.733492317341415,-3.7899922944341364,47610564513.0,2.384,5.1078366159046e+32,59.584,70.499,0.142,230.47,229.073,230.397,-20.09,591.023,0.231
264.825362791549,-32.647206974257884,-3.3882399125719296,47610564513.0,0.458,2.1085934995999e+32,59.175,71.731,-0.102,221.512,227.925,226.003,-40.225,-8.051,0.0306
264.5531560935772,-32.41284452769778,-2.751751072308995,47610564513.0,0.421,2.210869145407e+32,59.109,69.458,-0.27,222.928,227.867,225.416,-27.212,-86.034,0.0322
264.3713426768364,-32.0689899734613,-1.9215860463941303,47610564513.0,0.529,1.7555793506874e+32,58.964,66.086,0.033,224.581,226.411,224.725,-7.294,2.436,0.0324
264.27867392157873,-31.619665508111666,-0.9294746249039253,47610564513.0,0.498,3.1111253193549e+32,58.716,73.192,0.178,228.412,226.012,226.013,-0.909,12.302,0.0343
264.19627341262924,-31.14997825057174,0.08317807750931962,47610564513.0,0.37,1.277356982908e+32,58.772,64.102,0.124,232.242,226.508,228.279,7.166,0.75,0.0325
264.08380645836473,-30.70566159653077,1.0179906605402247,47610564513.0,0.38,2.57852271994e+32,58.577,42.784,0.257,234.144,227.36,230.248,15.903,6.473,0.0345
263.9591502442776,-30.27198398679304,1.854602897370683,47618947536.0,0.35,2.2165707920624e+31,58.315,65.156,-0.011,237.058,230.318,233.283,12.706,1.914,0.035
263.7648119736677,-29.9103398327945,2.498762429730582,47643398018.0,0.47,1.0039178846142e+32,57.912,64.556,-0.2,238.95,233.044,235.73,3.274,7.493,0.0349
263.5059864020544,-29.615979908828198,2.9529264656483587,47643398018.0,0.423,4.4035596000356e+31,57.776,66.058,0.218,237.733,234.471,236.36,10.256,-3.354,0.0334
263.26384620144853,-29.30451582782861,3.329735733247802,47643398018.0,0.391,1.8641293545014e+32,57.768,73.471,0.154,235.848,235.83,236.397,12.171,-5.172,0.0332
263.08099148226785,-28.931169072716525,3.698383890812238,47643398018.0,0.452,1.5816827435738e+32,57.689,73.854,-0.143,233.566,235.921,235.489,12.262,-4.163,0.0335
262.9887318388164,-28.465277902470863,4.093797182792222,47643398018.0,0.441,6.8584733975687e+31,57.88,64.586,-0.096,236.522,236.63,236.518,14.176,9.331,0.0365
262.87996556916687,-28.020113820053545,4.370036670158655,47643398018.0,0.413,4.335110952339e+32,58.001,50.791,-0.174,240.033,237.809,238.021,17.74,3.157,0.0342
262.7100200007876,-27.645068594343872,4.4558608470601575,47643398018.0,0.482,2.8440987623244e+32,58.349,75.084,0.301,241.571,238.076,238.911,20.424,25.909,0.0421
262.4998301170552,-27.320615269287707,4.375447969490514,47643398018.0,0.437,2.1070385224517e+32,58.91,104.683,0.196,241.63,238.271,239.759,23.291,3.115,0.0376
262.2533183800472,-27.043494203806578,4.147650654922298,47643398018.0,0.427,8.4978695697105e+32,59.426,101.083,-0.08,241.464,239.118,240.564,20.908,2.995,0.0353
261.9607121583387,-26.82378328920983,3.7854201253977133,47643398018.0,0.381,2.3302203928648e+32,59.486,77.334,0.159,241.845,240.202,241.336,22.868,-18.127,0.0345
