feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14
261.61833058358854,-26.664004198603863,3.3222954808241085,47643398018.0,0.364,6.523944621851e+31,59.687,68.751,-0.264,239.167,240.797,240.377,4.674,-12.924,0.0328
261.2985938463011,-26.488012712390972,2.886954746808181,47643398018.0,0.41,1.428943678344e+31,59.957,61.583,-0.029,237.767,240.395,239.483,-8.936,-3.134,0.0342
260.99331881201016,-26.30251662649968,2.5072842650410982,47643398018.0,0.396,3.218540180167e+32,59.982,46.832,-0.304,236.932,239.579,238.616,-13.306,-0.541,0.0343
260.69212653988944,-26.117243560843587,2.1959130992476656,48228846401.0,0.306,4.7434575472212e+32,60.002,48.204,0.156,236.921,238.928,237.926,2.283,8.664,0.0356
260.3918047785661,-25.934508768463914,1.9663409712423165,48807487245.0,0.411,4.1150008388118e+32,60.121,66.828,0.071,236.479,238.162,237.22,-2.605,4.211,0.0356
260.10289636689197,-25.742142244555893,1.842125588281561,48807487245.0,0.481,2.5138310882535e+32,60.834,116.615,-0.156,234.66,236.946,235.924,-6.55,-0.645,0.0341
259.8720932648811,-25.491176638999537,1.8769626666033985,48807487245.0,0.414,6.0033664404459e+31,61.436,105.549,-0.125,233.638,235.667,235.002,-4.576,-7.693,0.0329
259.6985151595565,-25.182617216101672,2.047602582216145,48807487245.0,0.373,3.4547602168197e+32,62.03,104.25,0.005,234.114,235.481,234.851,-7.926,-2.612,0.0347
259.55567633975625,-24.845309685090815,2.2782008525829847,48807487245.0,0.443,3.2398844972626e+32,62.585,97.448,0.144,235.739,235.452,235.235,-7.1,3.905,0.0354
259.40942482027606,-24.516816431808937,2.471271129498453,48807487245.0,0.454,4.1684956258851e+32,63.042,80.779,-0.483,238.184,235.891,236.372,-1.199,8.1,0.0355
259.2176556976196,-24.242518966072954,2.5221452470767822,48807487245.0,0.37,2.9953087040637e+32,63.039,48.954,0.46,239.43,236.325,237.363,3.734,-0.353,0.0345
258.9800186034957,-24.02378808147453,2.389672676584855,48807487245.0,0.439,6.2277629237059e+32,63.087,71.826,-0.053,239.263,236.685,237.937,0.555,-1.274,0.035
258.7179366592231,-23.8384249902327,2.0762229921685402,48807487245.0,0.5,6.0833264458804e+32,63.325,79.237,0.51,238.202,237.312,238.109,0.366,11.411,0.0396
258.44435486836335,-23.672467389680616,1.5871769763255572,48807487245.0,0.462,1.7038528313935e+32,63.617,78.976,-0.497,237.616,237.911,238.142,1.47,1.878,0.0352
258.150820698209,-23.53386818960876,0.9129747678246483,48807487245.0,0.491,3.8405352365217e+31,63.751,78.596,0.074,237.321,238.219,237.97,-13.125,-0.567,0.0348
257.82275463359986,-23.43663007491092,0.04948683880857776,48807487245.0,0.462,2.6403506081769e+32,63.808,52.439,-0.092,237.093,238.201,237.637,-15.82,-13.865,0.0341
257.4514933577583,-23.38780971761131,-0.9824674346341421,48807487245.0,0.499,4.7261671746157e+32,63.638,28.517,0.126,235.632,237.381,236.653,-17.215,-11.147,0.0313
257.05410835709677,-23.36693600666036,-2.1128016180930462,48535929332.0,1.057,4.4476636823047e+32,63.731,79.132,0.08,233.718,236.301,235.382,-30.188,167.264,0.0929
256.6494995107453,-23.350514386845898,-3.2535316829551344,47589591154.0,0.654,2.1506835256761e+32,64.066,110.615,-0.3,230.128,234.684,233.132,-48.062,12.556,0.0384
256.2961016988365,-23.27426345757857,-4.26611573138158,47589591154.0,0.493,8.149336341056e+31,64.445,106.245,0.041,226.594,232.806,230.516,-54.713,3.923,0.0325
256.023951832202,-23.104120053693183,-5.05789940999016,47589591154.0,0.506,1.0942127041811e+32,64.63,85.82,-0.202,225.685,231.188,228.846,-44.374,-65.576,0.032
255.79246234883198,-22.879937454918423,-5.639146651785614,47589591154.0,0.476,1.3242364347655e+32,64.747,77.833,0.217,225.476,229.508,227.414,-47.384,-16.376,0.0321
255.59784440417792,-22.604639122840183,-5.9920309470339355,47589591154.0,0.46,8.9704789479049e+31,65.473,103.966,-0.3,225.165,227.76,226.199,-48.633,-0.068,0.0325
255.44780618967744,-22.2694931460677,-6.095905498002511,47589591154.0,0.32,2.2824084675435e+32,66.149,100.988,0.458,225.036,226.458,225.547,-50.074,8.41,0.0347
255.33897665039729,-21.87741840904199,-5.955579305682729,47589591154.0,0.347,4.078145225703e+32,66.158,64.398,-0.27,224.925,225.396,225.149,-57.096,8.808,0.0349
255.2806202223262,-21.418872477153343,-5.574730398689248,47589591154.0,0.441,3.3850405494267e+32,66.206,77.56,0.294,225.499,225.216,225.309,-67.793,11.754,0.0363
255.26299300774295,-20.90443100685565,-4.993434321777221,47589591154.0,0.468,3.3706755946878e+32,66.789,115.141,-0.389,227.56,225.966,226.374,-64.496,-3.505,0.0335
255.25131404411138,-20.37042420485285,-4.289053995000121,47589591154.0,0.474,1.3959044462701e+32,67.141,106.217,0.46,228.791,226.413,227.196,-65.043,0.568,0.0351
255.26480238290685,-19.79737753606854,-3.4763681542439997,47589591154.0,0.515,3.3406293457675e+31,67.556,100.642,-0.535,229.564,227.033,228.042,-61.21,-8.34,0.0333
255.3217563792615,-19.166307438716466,-2.5709947956706234,47589591154.0,0.515,7.6766218496609e+32,68.044,92.659,0.215,230.093,227.879,228.926,-52.797,-0.206,0.0334
255.440751431421,-18.458244688724218,-1.5931615792906348,47589591154.0,0.424,6.6882359083815e+32,68.476,79.412,-0.008,230.572,228.69,229.665,-53.064,5.131,0.0369
255.64521025675143,-17.65024091337193,-0.5669357860382233,49124063328.0,0.431,6.7563403926962e+32,68.449,64.657,0.228,232.151,229.932,230.881,-57.261,9.065,0.0363
255.92917419107286,-16.75099812589818,0.4368595211567145,49692386355.0,0.55,1.552165432319e+32,68.702,91.012,-0.216,234.138,231.302,232.305,-53.199,8.485,0.0362
256.28524724791015,-15.772723106186751,1.3333124350640153,49692386355.0,0.678,6.6229894583413e+32,69.086,101.152,-0.369,238.376,233.065,234.934,-31.801,8.605,0.0401
256.6345809710605,-14.80242331240323,1.9504416321009852,49692386355.0,0.591,3.295634744918e+32,69.928,126.211,0.782,245.31,236.152,239.384,-6.257,21.956,0.0442
256.86711621337014,-13.958057732888712,2.1047582438449317,49692386355.0,0.697,8.6584071838929e+32,70.572,109.892,0.17,248.077,238.796,242.422,-12.412,50.131,0.0544
257.0273185266208,-13.19610573967795,1.8424191576613478,49692386355.0,0.738,7.8544340473686e+32,70.995,83.052,0.14,248.305,241.208,244.586,-11.916,34.736,0.054
257.1611758402655,-12.46832657850621,1.2593152819616542,49692386355.0,0.457,4.0152316939631e+32,71.373,75.267,-0.667,245.369,242.946,245.035,-18.796,-17.137,0.0367
257.3435535019484,-11.69631900565115,0.5083475566288096,49692386355.0,0.453,8.2706439744393e+32,71.421,62.666,-0.128,243.937,244.351,245.145,-23.823,-34.747,0.0355
257.57803376293515,-10.87563651281634,-0.3364848670790498,49692386355.0,0.726,1.6213482577879e+32,71.614,85.673,0.387,244.446,245.78,245.465,-10.554,6.527,0.0575
257.8329078493974,-10.039022780525865,-1.2437259899268847,49692386355.0,0.533,2.9099480669873e+32,71.744,71.499,0.033,244.948,246.237,245.274,0.337,-0.13,0.0366
258.12042864130177,-9.174096553743796,-2.1265589280091794,49692386355.0,0.418,1.84827474556e+32,71.963,70.355,0.139,244.216,245.143,244.518,-5.751,-0.766,0.0352
258.47818782585887,-8.2424048095453,-2.869161425983832,49692386355.0,0.438,6.8787221117782e+31,72.064,68.443,-0.286,243.162,244.316,243.86,-4.884,-36.805,0.0364
258.93153826095516,-7.218923689020962,-3.384013960069344,49692386355.0,0.47,9.3002093668603e+30,72.467,80.325,0.051,242.738,243.642,243.463,-8.54,3.527,0.0379
259.49072714707773,-6.09604598492287,-3.6276768255382263,49692386355.0,0.517,3.8976835294453e+32,72.736,61.935,-0.16,244.524,244.126,244.15,1.261,10.621,0.039
260.11756024232875,-4.917804671597639,-3.6421227562565903,49490567919.0,0.435,3.8129658335676e+32,72.883,68.625,0.089,247.455,245.033,245.554,4.611,6.782,0.0388
260.784049156661,-3.7191860543473507,-3.479582386556216,49402014931.0,0.532,2.027368461584e+31,73.479,116.419,0.196,250.763,246.072,247.522,7.605,0.587,0.0381
261.4482129720805,-2.5502589298267364,-3.222116757187857,49402014931.0,0.82,6.4571590546869e+31,75.137,213.26,0.335,257.245,248.59,251.664,19.494,29.651,0.0505
262.00121573771355,-1.5281594152287308,-3.021943044846801,49402014931.0,0.627,1.2688864778245e+32,75.484,85.796,-0.117,259.725,250.996,254.53,11.825,-1.041,0.0384
262.49899902488545,-0.5980680310680798,-2.8120880221759323,49402014931.0,0.628,9.2141198355453e+31,76.484,136.223,0.289,259.243,253.147,256.174,3.999,15.574,0.0441
263.0277100760702,0.3283836340534614,-2.4702668770144065,49402014931.0,0.564,5.3816136083094e+32,77.193,100.549,-0.082,257.249,255.057,256.912,3.412,-10.804,0.0451
263.64544957990097,1.3102707988172162,-1.9168130568338921,49402014931.0,0.468,5.343581744887e+32,77.576,64.802,0.215,257.165,256.679,257.583,2.74,14.606,0.044
264.3612665152564,2.3538664507168416,-1.158653854880844,49402014931.0,0.587,1.135485954568e+32,78.807,157.536,-0.432,260.852,258.789,259.541,6.84,9.384,0.0482
265.09404237437604,3.370724591385727,-0.33564502580519306,49402014931.0,0.781,1.4766788855133e+32,79.679,138.021,0.488,267.097,261.508,262.829,18.882,23.528,0.0557
265.77668937761104,4.287191325292982,0.42747770300021154,49402014931.0,1.276,2.034597389595e+32,80.54,134.29,-0.162,268.559,262.224,264.365,19.189,37.993,0.0608
266.5018898419907,5.194795796770701,1.2043093725872225,49402014931.0,1.247,2.3109897673738e+32,81.678,150.737,0.453,268.823,263.44,265.95,24.969,40.34,0.0677
267.31673812056596,6.138074140064285,2.0115682344906296,49402014931.0,1.195,8.6737161281474e+30,82.205,95.974,-0.601,269.121,265.213,267.585,32.108,2.024,0.0568
268.2203089321139,7.108938839786361,2.782607866668552,49402014931.0,0.962,6.3509461896619e+31,82.451,62.953,0.631,275.388,268.808,271.599,45.374,-10.329,0.0545
269.06356536886835,7.944764632006537,3.2601537009275505,49650905000.0,1.036,1.9103321217074e+32,82.473,46.596,-0.123,284.446,273.615,277.244,55.393,-10.379,0.0606
269.7074617524807,8.494301861892788,3.2230377780703034,51076366303.0,0.805,1.2379619242318e+32,82.502,99.464,-0.041,293.764,285.642,290.488,69.458,14.116,0.0692
270.17005146857446,8.771989570150796,2.6957604463972094,51076366303.0,0.679,1.3492095679527e+32,82.839,91.77,0.099,290.843,288.742,291.641,63.722,1.539,0.0657
270.477812030283,8.806424699220848,1.7808345078373538,51076366303.0,0.812,1.6961792456181e+31,83.236,100.965,-0.531,286.26,290.496,290.021,58.058,13.918,0.0677
270.75582330060644,8.730514607673504,0.7408223465311429,51076366303.0,0.651,2.9841646386548e+31,83.492,67.196,0.06,281.052,289.912,286.692,54.713,-17.501,0.0571
271.08400527143027,8.631340893009218,-0.20454317043217893,51076366303.0,1.157,2.2152556813859e+32,83.117,21.602,-0.346,278.169,287.923,283.58,53.422,40.86,0.0926
271.46076886941444,8.510826900416925,-0.949029864305394,51076366303.0,0.515,2.0487439792365e+32,82.608,18.328,0.159,276.102,283.717,280.308,51.025,-33.953,0.0447
271.91281240597067,8.397911964653087,-1.381827088496551,51076366303.0,1.018,3.9391542025886e+31,82.303,67.731,0.005,275.914,281.196,278.408,50.136,54.868,0.0884
272.4195327360092,8.271405970782048,-1.479644088541217,51076366303.0,0.803,9.8622009691047e+31,81.872,54.738,-0.175,277.12,279.523,277.746,43.254,-42.205,0.0535
272.9485792049563,8.097099966791138,-1.26209040347798,51076366303.0,0.707,9.5169420819731e+31,81.465,64.012,0.221,277.143,277.565,277.002,42.19,29.114,0.0577
273.53806546237126,7.912408757585423,-0.6924267050341733,51076366303.0,0.755,1.2059829184602e+32,81.615,105.1,-0.309,277.139,276.822,276.877,45.462,-23.891,0.0673
274.1918130574903,7.71811882839395,0.1924680295540331,51076366303.0,0.549,1.9460233309234e+32,81.946,100.234,0.574,279.81,277.615,278.353,54.309,12.069,0.06
274.8337973806434,7.431260918861602,1.2284328312424062,51607092413.0,0.524,1.6034458410868e+32,81.913,63.596,-0.278,284.702,279.201,281.091,69.765,0.804,0.0582
275.3815592014336,6.962167171550701,2.232019648315893,52278304846.0,0.586,2.1436114503258e+32,81.966,76.529,0.237,288.704,281.48,283.988,69.769,-1.224,0.0665
275.8091654808262,6.281157457619687,3.0998928440282922,52278304846.0,0.835,2.1697829984467e+32,82.299,99.471,-0.259,290.683,283.651,286.447,65.742,32.283,0.0793
276.11604588922864,5.3874735436580865,3.7849460756746502,52278304846.0,1.017,1.23444887556e+32,83.077,110.169,0.268,291.984,287.908,290.289,59.242,19.307,0.0793
276.31881881248995,4.300764624955647,4.2881886343177,52278304846.0,1.007,6.6132192827605e+31,83.57,108.501,-0.178,289.825,289.434,290.25,52.676,-0.004,0.0793
276.4640390343259,3.0735238995618173,4.668185532370081,52278304846.0,0.991,1.1843658933299e+31,84.16,95.867,0.36,286.718,289.711,289.059,50.283,5.083,0.0729
276.6023711917991,1.763501117422384,4.998656093907342,52278304846.0,0.837,5.6781437973687e+32,84.031,53.549,-0.431,283.338,288.628,286.876,41.479,-21.406,0.0623
276.7821660594314,0.42549546592707493,5.344109947463425,52278304846.0,0.549,5.4395896970924e+32,83.848,48.114,-0.006,281.263,287.132,284.798,40.213,-28.878,0.0564
277.0015013678169,-0.9389728960398472,5.691298770476609,52278304846.0,0.686,2.6063189111914e+32,83.923,72.779,-0.04,281.565,285.885,283.663,47.028,-12.299,0.064
277.20653153674635,-2.3830912980778463,5.9496037569940246,52278304846.0,1.025,1.5145335301213e+32,84.542,129.195,-0.215,282.71,284.385,283.088,48.967,20.929,0.0754
277.3590689707927,-3.9439489610678713,6.045738289816097,52278304846.0,1.01,1.3066978235674e+33,85.091,123.216,0.37,282.924,283.212,282.64,50.395,27.081,0.0717
277.45413626287484,-5.623119549113959,5.95875276921816,52278304846.0,1.027,1.2500988622463e+33,85.28,81.601,-0.221,281.017,281.978,281.614,39.071,20.008,0.0768
277.5177697022458,-7.388891816686027,5.7189975955974575,52278304846.0,0.727,7.5645552245514e+32,85.806,98.181,0.107,279.181,281.038,280.642,35.45,-16.842,0.0627
277.5444409511938,-9.240409983444158,5.333654366574637,52516565208.0,0.554,3.9535189169373e+31,85.757,70.7,-0.123,275.486,279.833,278.518,31.173,-15.948,0.0603
277.60209427606077,-11.100354161394776,4.905565545684859,52699842409.0,0.533,1.4830917162357e+31,85.38,70.711,-0.222,268.859,277.405,274.392,21.858,-27.892,0.0554
277.79816073333257,-12.851889097035652,4.572472760212937,52699842409.0,0.681,2.9890652259147e+32,85.341,97.62,0.15,265.457,274.823,271.169,23.022,3.356,0.0648
278.09795394171084,-14.526979445541754,4.272767550121702,52699842409.0,0.641,9.876109975273e+32,85.641,104.25,-0.472,264.789,272.234,268.828,23.253,0.317,0.0604
278.4395618771517,-16.188640532526435,3.8829714929495753,52699842409.0,0.807,1.4462375684692e+33,85.964,97.851,-0.141,266.406,270.101,267.687,31.303,5.07,0.0582
278.7644252070701,-17.897103656301777,3.2793839904775717,52699842409.0,0.668,1.7450504758454e+33,86.146,78.0,-0.021,265.492,267.951,266.174,26.831,-14.249,0.0555
279.0801652715686,-19.644558534971367,2.42591799744436,52699842409.0,0.68,5.702772721021e+31,86.52,80.466,0.109,265.047,266.057,265.396,27.908,-4.33,0.0578
279.3393386230638,-21.479028576285458,1.2400527161508133,52699842409.0,0.597,7.3041538340525e+31,86.677,62.346,0.189,264.649,264.94,265.062,27.907,-1.476,0.0573
279.49693943238333,-23.444713800540786,-0.32875132257055895,52699842409.0,0.547,7.3210988547896e+31,86.824,80.013,-0.217,261.865,264.318,263.57,22.864,-1.102,0.0549
279.5816903128124,-25.508228212710762,-2.206699114085374,52699842409.0,0.636,2.7546289952799e+31,86.733,108.44,0.162,259.37,263.366,261.954,24.874,-8.785,0.0527
279.5486281710448,-27.709144524596773,-4.365709836759585,52699842409.0,0.722,8.9382582785773e+31,86.797,111.296,-0.186,256.008,261.699,259.56,20.534,-5.237,0.0543
279.4307218007746,-30.003365327710217,-6.639305715592529,52699842409.0,0.617,2.7729087776186e+32,86.778,102.556,-0.153,243.446,256.567,252.072,-3.317,-15.021,0.0467
279.4825959087364,-32.118614852997595,-8.584886257112993,52699842409.0,0.684,1.6109660642665e+32,86.817,100.942,-0.528,235.991,252.115,246.152,-4.128,-3.625,0.0508
279.6584198617852,-34.09346514907741,-10.142692225391599,52699842409.0,0.56,7.315291652196e+31,86.831,82.089,0.109,232.98,247.632,241.486,-6.551,-12.212,0.0477
279.8816703701028,-36.001806603703685,-11.332373372878601,54207364887.0,0.565,2.8500243852102e+32,86.939,58.619,-0.171,231.556,242.65,237.04,-10.005,4.535,0.0488
280.15066491706165,-37.84154788583444,-12.106111851182355,54256630328.0,0.614,4.0565490271127e+32,86.815,60.678,-0.146,230.168,238.409,233.699,-9.335,-1.189,0.0502
280.46029046826646,-39.61348817415548,-12.431721224800864,54256630328.0,0.673,3.3901716455688e+32,86.963,92.561,-0.34,224.683,232.986,229.07,-17.48,-3.433,0.046
280.9078174936678,-41.2146656529293,-12.18393750666762,54256630328.0,0.622,2.3954122634916e+31,87.226,85.958,0.341,220.497,226.327,223.74,-11.973,-8.05,0.0462
281.4150313920097,-42.72387064932075,-11.478933313248499,54256630328.0,0.693,3.5773142090507e+31,87.608,86.861,-0.215,223.506,225.289,223.564,-11.267,-2.448,0.0449
281.9494983467096,-44.17484385690721,-10.410423541663594,54256630328.0,0.628,4.9298374840671e+31,88.325,93.071,0.465,226.591,224.465,224.163,-6.578,4.568,0.0463
282.4779877933402,-45.60201618567196,-9.083890194171298,54256630328.0,0.532,4.5115284254513e+32,88.107,59.507,-0.23,228.557,224.504,225.576,-2.181,-0.852,0.0458
282.9665786164274,-47.03963954083005,-7.605078613955671,54256630328.0,0.518,4.3061673081708e+32,87.665,70.795,0.176,229.483,224.557,226.865,2.357,1.632,0.0456
283.42919523327276,-48.471374177844694,-6.01337691681496,54256630328.0,0.698,1.2856785824124e+32,87.338,76.852,-0.167,229.302,225.828,227.924,4.572,7.212,0.0496
283.8954195637627,-49.863543959832896,-4.31991477892729,54256630328.0,0.653,1.9319746796265e+32,87.284,80.966,0.138,228.639,227.903,228.516,2.074,-3.345,0.0443
284.39065237764305,-51.18636942514176,-2.5379121409218315,54256630328.0,1.331,2.3615020939592e+32,88.171,157.627,0.075,228.206,228.298,228.544,2.554,79.58,0.082
284.9404437298991,-52.41029592022132,-0.6841677912374482,54256630328.0,0.761,1.6170175293323e+32,87.992,87.814,-0.054,227.845,228.583,228.373,2.966,-0.178,0.0495
285.569916558355,-53.507379315665816,1.2137186531338138,55936109548.0,0.64,8.9551214856893e+31,87.803,84.001,-0.142,228.403,228.779,228.492,3.905,25.03,0.0553
286.2830989330559,-54.47324957660361,3.087754386965022,56957648455.0,0.753,1.2469522353868e+32,87.535,40.338,-0.186,230.255,229.039,229.281,7.068,-36.491,0.0521
287.0430405086701,-55.34790235365252,4.8062067993267625,56957648455.0,0.605,6.1401790860265e+30,87.338,59.806,-0.021,235.346,230.476,231.95,13.682,-0.292,0.0494
287.75532483857165,-56.23109731401016,6.171978700069812,56957648455.0,0.777,2.5660677940256e+32,86.91,76.555,0.226,238.827,232.152,234.464,11.056,3.02,0.057
288.40323756120983,-57.14212982742172,7.102398411049545,56957648455.0,0.749,1.5945411552633e+32,86.827,98.809,0.06,241.826,234.323,237.274,14.14,-4.35,0.0498
288.9641109315517,-58.10409701408291,7.546944707292204,56957648455.0,0.725,3.0705965079391e+31,86.897,106.895,0.244,241.451,236.101,238.809,10.662,4.718,0.0517
289.48037927749345,-59.07154209871553,7.568667029230479,56957648455.0,0.647,9.7262956175102e+32,86.817,85.45,-0.126,239.989,237.662,239.418,7.97,-6.809,0.0531
289.979621540147,-60.013346100043975,7.240380179086034,56957648455.0,0.956,1.3050026366431e+33,86.237,27.27,-0.037,239.548,239.213,239.982,9.084,2.021,0.0508
290.4301573333215,-60.95879526821125,6.584340333585852,56957648455.0,0.855,8.135033150418e+32,85.9,34.27,-0.311,238.785,240.096,239.707,4.557,-2.696,0.0503
290.847369686993,-61.88794913782822,5.698573941018106,56957648455.0,0.668,1.3270810291559e+33,85.092,18.351,0.06,235.666,239.082,237.837,-3.009,-23.879,0.0404
291.29862612899666,-62.72683996325789,4.754790463262422,56957648455.0,0.816,7.9141905801879e+32,84.303,30.079,-0.083,232.334,237.608,235.621,-11.598,-15.05,0.0432
291.8080954678005,-63.4465595673291,3.866797779211734,56957648455.0,0.718,7.6225689852833e+32,83.343,39.88,0.185,230.585,235.717,233.757,-20.715,-18.897,0.0408
292.36224292922117,-64.05842969269946,3.0845231239295363,56957648455.0,0.731,1.2850980924477e+32,82.461,30.494,-0.417,229.439,234.037,232.004,-19.599,-11.673,0.0357
292.9638402367551,-64.55860256630088,2.454401997917108,57320908602.0,0.748,5.2898854903133e+32,81.539,0.0917,0.218,229.937,232.915,231.166,-16.766,-44.058,0.0241
293.56799434055654,-64.9930928775536,1.9468594763003777,59335351234.0,0.687,5.2298348747249e+32,81.096,35.358,-0.145,231.534,231.934,231.198,-9.958,-10.12,0.0367
294.13090964296043,-65.40668112257677,1.523355408437964,59335351234.0,0.692,2.7499841306421e+32,81.061,59.52,-0.025,231.923,231.001,231.112,-11.801,22.888,0.0439
294.66418966666214,-65.7861614932301,1.2101256968485967,59335351234.0,0.661,7.6616451816837e+32,80.798,61.996,-0.09,231.507,230.762,231.097,-14.691,86.48,0.045
295.18721372979326,-66.10906569820173,1.042427430667424,59335351234.0,0.865,2.7768547487878e+32,80.915,82.014,-0.07,229.586,230.447,230.41,-16.997,35.939,0.0499
295.74458846085366,-66.32694650837439,1.0745589352107063,59335351234.0,0.705,9.7666211586974e+32,81.255,100.984,0.247,228.84,230.238,229.971,-14.524,6.102,0.0466
296.33754041207374,-66.43663330742449,1.2904410681032152,59335351234.0,0.643,6.6215635375683e+32,81.6,99.52,-0.025,229.434,230.481,230.012,-12.107,-0.472,0.0448
296.94627537588605,-66.45762255873848,1.6284074615796937,59335351234.0,0.69,6.4241306632662e+31,81.932,110.16,-0.046,231.036,230.703,230.452,-10.492,-9.733,0.045
297.5502542253035,-66.41067883142223,2.0129402161056817,59335351234.0,0.658,1.1234065778741e+32,82.429,106.67,0.059,233.461,231.024,231.6,-11.095,7.028,0.0499
298.12010243415335,-66.32507486966203,2.357412094655205,59335351234.0,0.676,2.4408032621006e+32,82.497,74.749,-0.186,234.163,231.376,232.356,-15.689,13.084,0.0507
298.69152216312466,-66.16255163873178,2.6571058114696346,59335351234.0,0.588,3.2208935979297e+32,82.049,76.111,0.154,233.937,231.729,232.864,-19.494,4.972,0.0473
299.2891855390077,-65.8960699386916,2.8959272094643516,59335351234.0,0.731,7.0910178252645e+32,80.992,118.082,-0.022,235.374,233.03,234.213,-25.517,-9.662,0.045
299.8768899235398,-65.56136920508364,2.9862111442848085,59335351234.0,0.626,1.1539201377298e+33,81.433,125.514,0.298,236.912,234.351,235.44,-22.118,-8.491,0.0464
300.4546076929541,-65.15683345356933,2.891297511165129,59335351234.0,0.72,1.2721747579798e+33,81.138,109.67,-0.191,237.266,235.275,236.069,-20.703,-3.868,0.0454
301.0569128148871,-64.64479361384795,2.6282067090569576,59999898066.0,0.769,2.5144183058708e+32,81.441,127.828,-0.12,237.061,235.94,236.475,-19.202,13.015,0.0509
301.6998082163187,-64.00678323887615,2.1997491960715294,60813224039.0,0.746,1.1471761299639e+33,81.971,112.467,-0.049,237.307,236.288,236.921,-20.014,-4.805,0.0441
302.38666835050475,-63.23800701765326,1.597572750349227,60813224039.0,0.595,5.5318188610903e+32,81.094,78.666,0.127,237.916,236.906,237.445,-26.129,-4.711,0.0433
303.11995549438956,-62.335310309735675,0.8168627071154205,60813224039.0,0.504,8.3550095457093e+32,80.458,80.727,-0.005,238.478,237.675,237.917,-33.147,-12.11,0.0447
303.91130208287393,-61.28689698338781,-0.13134660581812738,60813224039.0,0.607,1.2223696049608e+32,80.109,102.943,-0.087,238.69,237.904,238.179,-28.931,0.71,0.0445
304.7676969612947,-60.08701331023306,-1.2396223450709356,60813224039.0,0.722,7.909165784881e+31,79.802,123.107,-0.021,240.941,238.647,239.487,-25.426,0.4,0.0435
305.6351816809198,-58.79339496846961,-2.5668176090760864,60813224039.0,0.746,3.4156196363872e+32,79.966,110.704,0.009,243.464,239.846,241.141,-24.72,1.556,0.0454
306.4893747023447,-57.4332969162825,-4.119718610198467,60813224039.0,0.763,1.9097341186131e+32,80.396,101.672,0.067,244.127,240.818,242.104,-37.567,5.055,0.0467
307.36523901548605,-55.972334741746515,-5.812047411697573,60813224039.0,0.729,6.9973321214143e+30,80.978,98.981,-0.119,243.925,241.661,242.807,-47.757,13.082,0.0491
308.2780135411438,-54.39625608992589,-7.565084538934829,60813224039.0,0.617,1.6728835392222e+31,81.515,61.227,0.415,244.116,242.546,243.537,-59.695,5.301,0.0478
309.22539068065504,-52.709502607747886,-9.314067352363637,60813224039.0,0.528,9.7259431915988e+32,81.985,82.801,-0.193,245.037,243.549,244.353,-47.952,-2.426,0.0456
310.20093788253826,-50.92137252235443,-10.994504861621827,60813224039.0,0.713,8.7205096885345e+32,82.11,110.788,0.202,246.019,244.679,245.125,-43.624,-4.804,0.0468
311.2106609631399,-49.02897564806754,-12.524908119399262,60813224039.0,0.724,7.711580702847e+32,82.121,92.739,-0.344,246.883,245.289,245.806,-42.854,-4.252,0.0458
312.25900700478115,-47.03194888961994,-13.82909814856836,60813224039.0,0.71,1.8511872689036e+32,82.215,109.421,0.266,249.216,246.149,247.305,-30.977,5.591,0.0481
313.31251631767094,-44.96985680961618,-14.882576295298367,60848950070.0,0.68,6.1555769900168e+32,82.874,126.479,0.191,252.239,247.69,249.39,-22.69,0.703,0.0471
